Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SCS04G121142,2013.06,2099,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2014.06,2100,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2015.06,2264,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2016.06,2464,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2017.06,2422,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2018.06,2394,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2019.06,2666,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2020.06,2532,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2021.06,2191,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2022.06,1842,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121142,2023.06,1086,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Excises,,,
GFSA.SCS04G121143,2009.06,199,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2010.06,160,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2011.06,183,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2012.06,197,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2013.06,202,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2014.06,231,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2015.06,199,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2016.06,204,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2017.06,273,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2018.06,270,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2019.06,261,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2020.06,313,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2021.06,371,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2022.06,359,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121143,2023.06,376,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Profits of fiscal monopolies,,,
GFSA.SCS04G121144,2009.06,788,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2010.06,796,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2011.06,812,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2012.06,902,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2013.06,1052,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2014.06,1101,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2015.06,1134,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2016.06,1150,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2017.06,1198,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2018.06,1459,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2019.06,1541,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2020.06,1538,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2021.06,1643,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2022.06,1674,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121144,2023.06,2010,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Taxes on specific services,,,
GFSA.SCS04G121145,2009.06,1664,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2010.06,1807,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2011.06,2022,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2012.06,2140,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2013.06,2218,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2014.06,2333,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2015.06,2372,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2016.06,2369,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2017.06,2526,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2018.06,2593,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2019.06,3200,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2020.06,3043,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2021.06,4317,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2022.06,4808,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121145,2023.06,4431,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,"Taxes on use of goods, permission to use goods",,,
GFSA.SCS04G121146,2009.06,225,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2010.06,231,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2011.06,225,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2012.06,268,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2013.06,237,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2014.06,239,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2015.06,246,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2016.06,257,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2017.06,259,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2018.06,262,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2019.06,204,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2020.06,219,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2021.06,233,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2022.06,249,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
GFSA.SCS04G121146,2023.06,279,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Goods and Services",Taxes on goods and services,Other taxes on goods and services,,,
